No.,Stasiun,Datang,Berangkat,Keterangan
94,Kedungbanteng (KDB),Ls,02:47:00,
95,Walikukun (WK),Ls,02:56:00,
96,Kedunggalar (KG),Ls,03:01:00,
97,Ngawi (NGW),Ls,03:06:00,
98,Geneng (GG),Ls,03:10:00,
99,Magetan (MAG),Ls,03:16:00,// KA 252 (KA 252 =)
100,Madiun (MN),03:24:00,03:29:00,
101,Babadan (BBD),Ls,03:35:00,
102,Caruban (CRB),Ls,03:40:00,
103,Saradan (SRD),Ls,03:45:00,
104,Bagor (BGR),Ls,03:55:00,
105,Nganjuk (NJ),04:01:00,04:03:00,
106,Sukomoro (SKM),Ls,04:08:00,
107,Baron (BRN),Ls,04:14:00,
108,Kertosono (KTS),04:20:00,04:23:00,
109,Purwoasri (PWA),Ls,04:30:00,
110,Papar (PPR),Ls,04:33:00,
111,Minggiran (MGN),Ls,04:36:00,
112,Susuhan (SS),Ls,04:39:00,
113,Kediri (KD),04:44:00,04:47:00,
114,Ngadiluwih (NDL),Ls,04:54:00,
115,Kras (KRS),Ls,04:58:00,
116,Ngujang (NJG),Ls,05:02:00,
117,Tulungagung (TA),05:08:00,05:11:00,
118,Sumbergempol (SBL),Ls,05:16:00,X KA 421 (KA 421 X)
119,Ngunut (NT),Ls,05:20:00,
120,Rejotangan (RJ),Ls,05:25:00,
121,Blitar (BL),05:34:00,05:37:00,
122,Garum (GRM),Ls,05:46:00,X KA 423 (KA 423 X)
123,Talun (TAL),Ls,05:54:00,
124,Wlingi (WG),05:59:00,06:01:00,
125,Kesamben (KSB),Ls,06:11:00,
126,Pogajih (PGJ),Ls,06:18:00,
127,Sumberpucung (SBP),Ls,06:26:00,X KA 69 (KA 69 X)
128,Ngebruk (NB),Ls,06:30:00,
129,Kepanjen (KPN),06:38:00,06:40:00,
130,Pakisaji (PSI),Ls,06:48:00,
131,Malangkotalama (MLK),06:58:00,07:00:00,
132,Malang (ML),07:06:00,,(KA L2630-1 X)
