No.,Stasiun,Datang,Berangkat,Keterangan
82,Ciledug (CLD),Ls,16:28:00,
83,Sindanglaut (SDU),Ls,16:37:00,
84,Luwung (LWG),Ls,16:41:00,
85,Cirebon Prujakan (CNP),Ls,16:46:00,
86,Cirebon (CN),16:50:00,16:55:00,
87,Cangkring (CNK),Ls,17:02:00,
88,Bangoduwa (BDW),Ls,17:05:00,
89,Arjawinangun (AWN),Ls,17:08:00,
90,Kertasemaya (KTM),Ls,17:17:00,
91,Jatibarang (JTB),Ls,17:22:00,
92,Telagasari (TLS),Ls,17:28:00,
93,Terisi (TIS),Ls,17:33:00,
94,Kadokangabus (KAB),Ls,17:37:00,
95,Cilegeh (CLH),Ls,17:42:00,
96,Haurgeulis (HGL),Ls,17:48:00,
97,Cipunegara (CRA),Ls,17:52:00,
98,Pegadenbaru (PGB),Ls,17:57:00,
99,Cikaum (CKM),Ls,18:02:00,
100,Pasirbungur (PAS),Ls,18:05:00,
101,Pringkasap (PRI),Ls,18:09:00,
102,Pabuaran (PAB),Ls,18:12:00,
103,Tanjungrasa (TJS),Ls,18:15:00,
104,Cikampek (CKP),Ls,18:22:00,
105,Dawuan (DWN),Ls,18:25:00,
106,Kosambi (KOS),Ls,18:29:00,
107,Klari (KLI),Ls,18:31:00,
108,Karawang (KW),Ls,18:35:00,
109,Kedunggedeh (KDH),Ls,18:39:00,
110,Lemahabang (LMB),Ls,18:44:00,
111,Cikarang (CKR),Ls,18:47:00,
112,Telaga Murni (TLM),Ls,-,
113,Cibitung (CIT),Ls,-,
114,Tambun (TB),Ls,18:54:00,
115,Bekasitimur (BKST),Ls,-,
116,Bekasi (BKS),19:00:00,19:02:00,
117,Jatinegara (JNG),19:13:00,19:15:00,
118,Matraman (MTR),Ls,-,
119,Manggarai (MRI),Ls,19:22:00,
120,Cikini (CKI),Ls,-,
121,Gondangdia (GDD),Ls,-,
122,Gambir (GMR),19:32:00,,
